_id	faction	letter	name	url	vote_stats.absent	vote_stats.abstain	vote_stats.no	vote_stats.yes
50e111f6052d3f3584b2fa42	ЕР	П	Петров Александр Петрович	/?convocation=AAAAAAA6&deputy=99111920	601		38	938
50e111f6052d3f3584b2fa96	ЛДПР	С	Сухарев Иван Константинович	/?convocation=AAAAAAA6&deputy=99111950	768	1	14	794
50e111f6052d3f3584b2fa34	СР	Н	Носовко Геннадий Сергеевич	/?convocation=AAAAAAA6&deputy=99111914	596	2	99	880
50e111f6052d3f3584b2f9b7	ЕР	И	Ильтяков Александр Владимирович	/?convocation=AAAAAAA6&deputy=99111844	567	2	72	936
50e111f5052d3f3584b2f940	ЕР	Б	Балашов Балаш Курбанмагомедович	/?convocation=AAAAAAA6&deputy=99111785	607	4	31	935
50e111f5052d3f3584b2f98e	ЛДПР	Д	Деньгин Вадим Евгеньевич	/?convocation=AAAAAAA6&deputy=99111684	763	1	14	799
50e111f5052d3f3584b2f986	ЛДПР	Г	Губарева Наталья Викторовна	/?convocation=AAAAAAA6&deputy=99111819	707	2	13	657
50e111f5052d3f3584b2f989	ЕР	Д	Дегтярев Александр Николаевич	/?convocation=AAAAAAA6&deputy=99111821	591	1	45	940
50e111f6052d3f3584b2fa73	СР	С	Самиев Ильдар Рафикович	/?convocation=AAAAAAA6&deputy=99111985	672		102	803
50e111f6052d3f3584b2faa9	ЕР	Т	Третьяк Владислав Александрович	/?convocation=AAAAAAA6&deputy=99109957	613		25	939
50e111f6052d3f3584b2fa5c	КПРФ	Р	Рашкин Валерий Федорович	/?convocation=AAAAAAA6&deputy=99100601	663		87	827
50e111f5052d3f3584b2f981	СР	Г	Горячева Светлана Петровна	/?convocation=AAAAAAA6&deputy=99101697	590		114	873
50e111f5052d3f3584b2f99c	ЕР	Е	Есяков Сергей Яковлевич	/?convocation=AAAAAAA6&deputy=99112014	609		31	937
50e111f6052d3f3584b2fa2c	КПРФ	Н	Никитчук Иван Игнатьевич	/?convocation=AAAAAAA6&deputy=99104403	658	2	131	786
50e111f5052d3f3584b2f949	КПРФ	Б	Берулава Михаил Николаевич	/?convocation=AAAAAAA6&deputy=99111793	625		93	859
50e111f5052d3f3584b2f98f	ЛДПР	Д	Диденко Алексей Николаевич	/?convocation=AAAAAAA6&deputy=99111823	777		14	786
50e111f6052d3f3584b2fa6b	КПРФ	Р	Рульков Евгений Адамович	/?convocation=AAAAAAA6&deputy=99111935	660		93	824
50e111f6052d3f3584b2fa54	ЕР	П	Попов Сергей Александрович	/?convocation=AAAAAAA6&deputy=99107842	597		37	943
50e111f6052d3f3584b2fae4	ЕР	Я	Якушев Валерий Васильевич	/?convocation=AAAAAAA6&deputy=99112033	619		27	931
50e111f6052d3f3584b2fa9f	СР	Т	Терентьев Александр Васильевич	/?convocation=AAAAAAA6&deputy=99111063	535	2	106	934
50e111f5052d3f3584b2f952	ЕР	Б	Брыксин Александр Юрьевич	/?convocation=AAAAAAA6&deputy=99112010	597		40	940
50e11240052d3f3584b2faea	СР	Г	Гудков Геннадий Владимирович	/?convocation=AAAAAAA6&deputy=99107823	361		68	490
50e111f6052d3f3584b2fa62	КПРФ	Р	Родин Владимир Романович	/?convocation=AAAAAAA6&deputy=99111989	650	2	92	833
50e111f6052d3f3584b2fa63	ЕР	Р	Роднина Ирина Константиновна	/?convocation=AAAAAAA6&deputy=99111035	561	1	71	944
50e111f6052d3f3584b2fa2e	ЕР	Н	Николаева Елена Леонидовна	/?convocation=AAAAAAA6&deputy=99111911	595		39	943
50e111f6052d3f3584b2fae3	ЕР	Я	Язев Валерий Афонасьевич	/?convocation=AAAAAAA6&deputy=99107113	603		37	937
50e111f6052d3f3584b2fa03	ЛДПР	Л	Луговой Андрей Константинович	/?convocation=AAAAAAA6&deputy=99110999	801		13	763
50e111f6052d3f3584b2f9e4	ЕР	К	Крашенинников Павел Владимирович	/?convocation=AAAAAAA6&deputy=99100761	598		36	943
50e111f6052d3f3584b2f9dc	ЕР	К	Кононов Владимир Михайлович	/?convocation=AAAAAAA6&deputy=99112011	600		39	938
50e111f6052d3f3584b2f9ed	ЛДПР	К	Кулиева Василина Васильевна	/?convocation=AAAAAAA6&deputy=99111873	792		13	772
50e111f5052d3f3584b2f98d	КПРФ	Д	Денисенко Олег Иванович	/?convocation=AAAAAAA6&deputy=99110950	641	2	89	845
50e111f5052d3f3584b2f984	СР	Г	Грешневиков Анатолий Николаевич	/?convocation=AAAAAAA6&deputy=99100110	534		114	929
50e111f6052d3f3584b2fa1e	ЕР	М	Москвичев Евгений Сергеевич	/?convocation=AAAAAAA6&deputy=99111904	624		13	940
50e111f6052d3f3584b2f9c0	ЕР	К	Казакова Ольга Михайловна	/?convocation=AAAAAAA6&deputy=99112127	484		16	687
50e111f5052d3f3584b2f957	ЕР	Б	Бурматов Владимир Владимирович	/?convocation=AAAAAAA6&deputy=99111801	603	2	38	934
50e111f6052d3f3584b2f9c4	ЕР	К	Каминский Александр Викторович	/?convocation=AAAAAAA6&deputy=99111850	596		38	943
50e111f6052d3f3584b2fa78	ЛДПР	С	Свергунова Маргарита Николаевна	/?convocation=AAAAAAA6&deputy=99111938	790	1	15	771
50e111f6052d3f3584b2fa0f	ЛДПР	М	Маринин Сергей Владимирович	/?convocation=AAAAAAA6&deputy=99111893	756		12	809
50e111f5052d3f3584b2f96d	ЕР	Г	Габдрахманов Ильдар Нуруллович	/?convocation=AAAAAAA6&deputy=99108215	527		29	795
50e111f5052d3f3584b2f936	ЕР	А	Аникеев Григорий Викторович	/?convocation=AAAAAAA6&deputy=99110909	601		32	944
50e111f5052d3f3584b2f944	ЕР	Б	Баринов Игорь Вячеславович	/?convocation=AAAAAAA6&deputy=99109907	592	1	45	939
50e111f6052d3f3584b2fa3a	СР	О	Озеров Андрей Александрович	/?convocation=AAAAAAA6&deputy=99111915	593	2	105	877
50e111f6052d3f3584b2faa3	ЕР	Т	Тимофеева Ольга Викторовна	/?convocation=AAAAAAA6&deputy=99112126	483		14	690
50e111f6052d3f3584b2fab5	ЛДПР	Ф	Фургал Сергей Иванович	/?convocation=AAAAAAA6&deputy=99111071	764		13	800
50e111f6052d3f3584b2fab3	ЕР	Ф	Федяев Павел Михайлович	/?convocation=AAAAAAA6&deputy=99112009	589		43	945
50e111f6052d3f3584b2fac0	ЛДПР	Х	Худяков Роман Иванович	/?convocation=AAAAAAA6&deputy=99112125	577	2	10	598
50e111f6052d3f3584b2fa28	ЕР	Н	Натхо Разиет Хамедовна	/?convocation=AAAAAAA6&deputy=99112030	590		43	944
50e111f6052d3f3584b2fa6c	КПРФ	Р	Русских Алексей Юрьевич	/?convocation=AAAAAAA6&deputy=99111037	652	2	93	830
50e111f6052d3f3584b2f9b6	СР	И	Ильковский Константин Константинович	/?convocation=AAAAAAA6&deputy=99111843	555	4	115	903
50e111f5052d3f3584b2f939	ЕР	А	Аршба Отари Ионович	/?convocation=AAAAAAA6&deputy=99109998	596		40	941
50e111f6052d3f3584b2f9a8	КПРФ	З	Заполев Михаил Михайлович	/?convocation=AAAAAAA6&deputy=99110022	557	4	101	915
50e111f6052d3f3584b2f9bc	ЕР	К	Кабаева Алина Маратовна	/?convocation=AAAAAAA6&deputy=99110976	610		28	939
50e111f6052d3f3584b2fa9e	ЕР	Т	Тен Сергей Юрьевич	/?convocation=AAAAAAA6&deputy=99112007	607		29	941
50e111f6052d3f3584b2fa65	КПРФ	Р	Романов Валентин Степанович	/?convocation=AAAAAAA6&deputy=99105189	559	2	108	908
50e111f6052d3f3584b2fa55	КПРФ	П	Потапов Александр Владимирович	/?convocation=AAAAAAA6&deputy=99111927	647		92	838
50e111f5052d3f3584b2f994	ЕР	Д	Дорофеев Сергей Борисович	/?convocation=AAAAAAA6&deputy=99111826	602	2	32	941
50e111f6052d3f3584b2fa70	ЛДПР	С	Савельев Дмитрий Иванович	/?convocation=AAAAAAA6&deputy=99111936	789	1	13	774
50e111f5052d3f3584b2f9a0	ЛДПР	Ж	Жигарев Сергей Александрович	/?convocation=AAAAAAA6&deputy=99111833	811	3	13	750
50e111f6052d3f3584b2fa67	СР	Р	Романович Александр Леонидович	/?convocation=AAAAAAA6&deputy=99111933	563	9	107	898
50e111f6052d3f3584b2f9fa	СР	Л	Левичев Николай Владимирович	/?convocation=AAAAAAA6&deputy=99110997	559	1	101	916
50e111f6052d3f3584b2f9ea	СР	К	Кузьмина Алла Владимировна	/?convocation=AAAAAAA6&deputy=99110992	652		78	847
50e111f6052d3f3584b2fa7c	ЛДПР	С	Селезнев Валерий Сергеевич	/?convocation=AAAAAAA6&deputy=99111049	790	2	13	772
50e111f6052d3f3584b2f9bb	ЛДПР	И	Ищенко Антон Анатольевич	/?convocation=AAAAAAA6&deputy=99111846	788	1	15	773
50e111f5052d3f3584b2f956	СР	Б	Бурков Александр Леонидович	/?convocation=AAAAAAA6&deputy=99110925	551	2	107	917
50e111f6052d3f3584b2fa97	КПРФ	Т	Тайсаев Казбек Куцукович	/?convocation=AAAAAAA6&deputy=99111951	702	3	84	788
50e111f5052d3f3584b2f95a	ЛДПР	В	Вайнштейн Сергей Евгеньевич	/?convocation=AAAAAAA6&deputy=99111803	789		14	774
50e111f5052d3f3584b2f9a5	ЛДПР	Ж	Журко Василий Васильевич	/?convocation=AAAAAAA6&deputy=99100147	761	3	13	800
50e111f6052d3f3584b2faa4	ЕР	Т	Тимченко Вячеслав Степанович	/?convocation=AAAAAAA6&deputy=99110095	588		47	942
50e111f6052d3f3584b2f9da	КПРФ	К	Комоедов Владимир Петрович	/?convocation=AAAAAAA6&deputy=99110987	588		97	892
50e111f6052d3f3584b2f9de	КПРФ	К	Корниенко Алексей Викторович	/?convocation=AAAAAAA6&deputy=99110990	613	1	96	867
50e111f6052d3f3584b2faa7	ЕР	Т	Толстопятов Василий Васильевич	/?convocation=AAAAAAA6&deputy=99111065	597	1	35	944
