href	name	url	color	vote_result	votes
/vote/77001	(2 чтение таб. 2 , поправка № 261) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77001	red	Отклонен(не набран кворум)	За: 64, Против: 0, Воздержалось: 0
/vote/77003	(2 чтение таб. 2 , поправка № 266) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77003	red	Отклонен(не набран кворум)	За: 63, Против: 0, Воздержалось: 0
/vote/77005	(2 чтение таб. 2 , поправка № 274) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77005	red	Отклонен(не набран кворум)	За: 62, Против: 0, Воздержалось: 0
/vote/77007	(2 чтение таб. 2 , поправка № 279) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77007	red	Отклонен(не набран кворум)	За: 71, Против: 1, Воздержалось: 0
/vote/77009	(2 чтение таб. 2 , поправка № 291) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77009	red	Отклонен(не набран кворум)	За: 63, Против: 2, Воздержалось: 0
/vote/77011	(2 чтение таб. 2 , поправка № 299) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77011	red	Отклонен(не набран кворум)	За: 63, Против: 1, Воздержалось: 0
/vote/77013	(2 чтение таб. 2 , поправка № 333) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77013	red	Отклонен(не набран кворум)	За: 54, Против: 0, Воздержалось: 4
/vote/77015	(2 чтение таб. 2 , поправка № 351) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77015	red	Отклонен(не набран кворум)	За: 68, Против: 0, Воздержалось: 0
/vote/77017	(2 чтение таб. 2 , поправка № 4) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77017	red	Отклонен(не набран кворум)	За: 146, Против: 3, Воздержалось: 0
/vote/77019	(2 чтение таб. 2 , поправка № 26) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77019	red	Отклонен(не набран кворум)	За: 144, Против: 0, Воздержалось: 1
/vote/77021	(2 чтение таб. 2 , поправка № 101) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77021	red	Отклонен(не набран кворум)	За: 156, Против: 0, Воздержалось: 0
/vote/77023	(2 чтение таб. 2 , поправка № 104) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77023	red	Отклонен(не набран кворум)	За: 148, Против: 6, Воздержалось: 0
/vote/77025	(2 чтение таб. 2 , поправка № 133) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77025	red	Отклонен(не набран кворум)	За: 178, Против: 6, Воздержалось: 0
/vote/77027	(2 чтение таб. 2 , поправка № 198) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77027	red	Отклонен(не набран кворум)	За: 181, Против: 7, Воздержалось: 0
/vote/77029	(2 чтение таб. 2 , поправка № 213) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77029	red	Отклонен(не набран кворум)	За: 165, Против: 7, Воздержалось: 0
/vote/77031	(2 чтение таб. 2 , поправка № 221) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77031	red	Отклонен(не набран кворум)	За: 178, Против: 5, Воздержалось: 0
/vote/77033	(2 чтение таб. 2 , поправка № 230) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77033	red	Отклонен(не набран кворум)	За: 162, Против: 2, Воздержалось: 1
/vote/77035	(2 чтение таб. 2 , поправка № 283) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77035	red	Отклонен(не набран кворум)	За: 155, Против: 1, Воздержалось: 0
/vote/77037	(2 чтение таб. 2 , поправка № 289) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77037	red	Отклонен(не набран кворум)	За: 167, Против: 2, Воздержалось: 0
/vote/77039	(2 чтение таб. 2 , поправка № 311) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77039	red	Отклонен(не набран кворум)	За: 163, Против: 1, Воздержалось: 0
/vote/77041	(2 чтение таб. 2 , поправка № 324) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77041	red	Отклонен(не набран кворум)	За: 175, Против: 1, Воздержалось: 0
/vote/77043	(2 чтение таб. 2 , поправка № 349) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77043	red	Отклонен(не набран кворум)	За: 182, Против: 1, Воздержалось: 0
/vote/77045	(2 чтение таб. 2 , поправка № 11) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77045	red	Отклонен(не набран кворум)	За: 69, Против: 1, Воздержалось: 0
/vote/77047	(2 чтение таб. 2 , поправка № 32) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77047	red	Отклонен(не набран кворум)	За: 83, Против: 0, Воздержалось: 0
/vote/77049	(2 чтение таб. 2 , поправка № 44) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77049	red	Отклонен(не набран кворум)	За: 85, Против: 4, Воздержалось: 0
/vote/77051	(2 чтение таб. 2 , поправка № 63) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77051	red	Отклонен(не набран кворум)	За: 75, Против: 2, Воздержалось: 0
/vote/77053	(2 чтение таб. 2 , поправка № 75) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77053	red	Отклонен(не набран кворум)	За: 70, Против: 2, Воздержалось: 0
/vote/77055	(2 чтение таб. 2 , поправка № 89) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77055	red	Отклонен(не набран кворум)	За: 88, Против: 3, Воздержалось: 0
/vote/77057	(2 чтение таб. 2 , поправка № 92) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77057	red	Отклонен(не набран кворум)	За: 86, Против: 1, Воздержалось: 0
/vote/77059	(2 чтение таб. 2 , поправка № 113) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77059	red	Отклонен(не набран кворум)	За: 90, Против: 1, Воздержалось: 1
/vote/77061	(2 чтение таб. 2 , поправка № 124) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77061	red	Отклонен(не набран кворум)	За: 83, Против: 0, Воздержалось: 1
/vote/77063	(2 чтение таб. 2 , поправка № 132) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77063	red	Отклонен(не набран кворум)	За: 93, Против: 0, Воздержалось: 1
/vote/77065	(2 чтение таб. 2 , поправка № 143) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77065	red	Отклонен(не набран кворум)	За: 75, Против: 0, Воздержалось: 1
/vote/77067	(2 чтение таб. 2 , поправка № 155) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77067	red	Отклонен(не набран кворум)	За: 75, Против: 0, Воздержалось: 2
/vote/77069	(2 чтение таб. 2 , поправка № 168) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77069	red	Отклонен(не набран кворум)	За: 69, Против: 0, Воздержалось: 1
/vote/77071	(2 чтение таб. 2 , поправка № 173) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77071	red	Отклонен(не набран кворум)	За: 70, Против: 0, Воздержалось: 1
/vote/77073	(2 чтение таб. 2 , поправка № 235) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77073	red	Отклонен(не набран кворум)	За: 68, Против: 0, Воздержалось: 1
/vote/77075	(2 чтение таб. 2 , поправка № 243) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77075	red	Отклонен(не набран кворум)	За: 65, Против: 0, Воздержалось: 1
/vote/77077	(2 чтение таб. 2 , поправка № 265) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77077	red	Отклонен(не набран кворум)	За: 64, Против: 0, Воздержалось: 1
/vote/77079	(2 чтение таб. 2 , поправка № 273) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77079	red	Отклонен(не набран кворум)	За: 59, Против: 0, Воздержалось: 1
/vote/77081	(2 чтение таб. 2 , поправка № 294) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77081	red	Отклонен(не набран кворум)	За: 59, Против: 0, Воздержалось: 1
/vote/77083	(2 чтение таб. 2 , поправка № 302) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77083	red	Отклонен(не набран кворум)	За: 53, Против: 0, Воздержалось: 0
/vote/77085	(2 чтение таб. 2 , поправка № 336) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77085	red	Отклонен(не набран кворум)	За: 65, Против: 0, Воздержалось: 0
/vote/77087	(2 чтение таб. 2 , поправка № 353) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77087	red	Отклонен(не набран кворум)	За: 52, Против: 0, Воздержалось: 1
/vote/77089	(2 чтение таб. 2 , поправка № 7) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77089	red	Отклонен(не набран кворум)	За: 53, Против: 0, Воздержалось: 0
/vote/77091	(2 чтение таб. 2 , поправка № 20) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77091	red	Отклонен(не набран кворум)	За: 55, Против: 0, Воздержалось: 0
/vote/77093	(2 чтение таб. 2 , поправка № 30) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77093	red	Отклонен(не набран кворум)	За: 53, Против: 0, Воздержалось: 0
/vote/77095	(2 чтение таб. 2 , поправка № 40) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77095	red	Отклонен(не набран кворум)	За: 53, Против: 0, Воздержалось: 0
/vote/77097	(2 чтение таб. 2 , поправка № 46) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77097	red	Отклонен(не набран кворум)	За: 56, Против: 0, Воздержалось: 0
/vote/77099	(2 чтение таб. 2 , поправка № 57) О проекте федерального закона № 70631-6 "О внесении изменений в Кодекс Российской Федерации об административных правонарушениях и Федеральный закон "О собраниях, митингах, демонстрациях, шествиях и пикетированиях" (в части уточнения порядка организации и проведения публичных мероприятий, прав, обязанностей и ответственности организаторов и участников публичных мероприятий)	http://vote.duma.gov.ru/vote/77099	red	Отклонен(не набран кворум)	За: 58, Против: 0, Воздержалось: 0
